DoctorID,Name
2629,"Todd White"
2630,"Natalie Little"
2631,"Christian Todd"
2632,"David Allen"
2633,"Timothy White"
2634,"Anthony Jones"
2635,"Christina Wolf"
2636,"Kimberly Williams"
2637,"Lee Scott"
2638,"Jacob Fowler"
2639,"Michael Fuentes"
2640,"Kevin Chambers III"
2641,"Jackson Simpson"
2642,"Joseph Anderson"
2643,"Bobby Mejia"
2644,"Joseph Davis"
2645,"Kimberly Mitchell"
2646,"Matthew Hendricks"
2647,"Tony Simmons"
2648,"Edward Yates"
2649,"Joseph Robbins"
2650,"Paul Hardy"
2651,"Douglas Murphy"
2652,"Eric Martin"
2653,"Angelica Davis"
2654,"Shannon Silva"
2655,"William Miller"
2656,"Steven Little"
2657,"Shane Lyons"
2658,"Ethan Lewis"
2659,"Travis Irwin"
2660,"Justin Bush"
2661,"Charles Hines"
2662,"Sydney Smith"
2663,"Steve Adams"
2664,"Tara Rhodes"
2665,"Mary Vargas MD"
2666,"Autumn Smith"
2667,"Alejandra Palmer"
2668,"Tonya Johnson"
2669,"Brian Chavez"
2670,"Ms. Ashley Johnson MD"
2671,"Miss Mary Russell"
2672,"Tracy Santos"
2673,"Catherine Mora"
2674,"Christine King"
2675,"Daniel Miller"
2676,"Jose Davenport"
2677,"Mrs. Ashley Miller"
2678,"James Lozano"
2679,"Maria Norton"
2680,"Steven Mason"
2681,"Julie Boyd"
2682,"Lisa Henderson"
2683,"James Myers"
2684,"John Gray"
2685,"Christopher Mccann"
2686,"Sandra Ferguson"
2687,"Kelly Chang"
2688,"Amy Bullock"
2689,"Marcus Strong"
2690,"Michael Rhodes"
2691,"Casey Hodges"
2692,"Rachel Brennan"
2693,"John Carr"
2694,"Holly Martin"
2695,"Kristen Chambers"
2696,"Chelsea Woods"
2697,"Carrie Stokes"
2698,"Stephanie Butler"
2699,"Bradley Cook"
2700,"Michael Rollins"
2701,"Daniel Reed"
2702,"Mr. John Gonzales"
2703,"Miss Kristen Valdez"
2704,"Laura Reed"
2705,"Brittany Beltran"
2706,"Thomas Hammond"
2707,"Aaron Williams"
2708,"Donna Green"
2709,"Heather Luna"
2710,"Christopher Clements"
2711,"Brian Larson"
2712,"Scott Baker"
2713,"John Arellano"
2714,"Noah Valdez"
2715,"Micheal Graham"
2716,"Michele Mcintyre"
2717,"John Reynolds"
2718,"Melissa Sanders"
2719,"Yolanda Terry"
2720,"Catherine Stewart"
2721,"Alan Martinez"
2722,"Jennifer Thomas"
2723,"Julie Hughes"
2724,"Curtis Davenport"
2725,"Jason Patel"
2726,"Eileen Carlson"
2727,"Claudia Martinez"
2728,"Ariana Ruiz"
2729,"Eric Keith"
2730,"Ryan Nelson"
2731,"Joel Bennett"
2732,"Karen Smith"
2733,"Dr. Melanie Taylor"
2734,"Anthony Jensen"
2735,"Arthur Greene"
2736,"Christine Castillo"
2737,"Stephen Welch"
2738,"Taylor Moore"
2739,"Logan Kaiser"
2740,"Vanessa Hawkins"
2741,"David Haynes"
2742,"Glenn Newman"
2743,"Autumn Rogers"
2744,"Michael Fisher"
2745,"Connie Caldwell MD"
2746,"Mr. Ernest Stanley MD"
2747,"Allison Clayton"
2748,"Danny Parks"
2749,"Kimberly Costa"
2750,"Katrina Fleming"
2751,"James Taylor"
2752,"Shannon Clarke"
2753,"Jessica Reed"
2754,"Angela Guerrero"
2755,"Willie Mccall"
2756,"Robert Williams"
2757,"Tony Ross"
2758,"Latoya Sullivan"
2759,"Adam Alexander"
2760,"April Jones"
2761,"Jacob Thompson"
2762,"Terry Nelson"
2763,"Nicole Castro"
2764,"Michelle Kelly"
2765,"Austin Lyons"
2766,"Courtney Lee"
2767,"Edward Hanson"
2768,"Brian Jones"
2769,"Victoria Fletcher"
2770,"Kevin Craig"
2771,"Carmen Moody"
2772,"Colleen Parker"
2773,"Thomas Sandoval"
2774,"Susan Wang"
2775,"David Christian"
2776,"Wesley Tucker"
2777,"Daniel Valenzuela"
2778,"Victoria Jackson"
2779,"Janet Christensen"
2780,"Dennis Carter"
2781,"Erica Becker"
2782,"Rachel Gibson"
2783,"Jacqueline Anderson"
2784,"Shawn Simon"
2785,"Ryan Travis"
2786,"Jason Ramsey"
2787,"Peter Garcia"
2788,"Benjamin Collier"
2789,"Brett Howard"
2790,"Victor Keller"
2791,"Kristen Hansen"
2792,"Ariana Benson"
2793,"Rachel Shaw"
2794,"Chelsea Yang"
2795,"Dr. Monica Wallace"
2796,"Nicholas Sandoval"
2797,"Tina Lewis"
2798,"Jonathan Smith"
2799,"Dr. Patrick Hines"
2800,"Dr. Lance Guzman"
2801,"Jennifer Hart"
2802,"Mark Coffey"
2803,"Mr. Derek Pena"
2804,"Kelly Simmons"
2805,"Melody Montgomery"
2806,"Steven Mcmillan"
2807,"Felicia Adams"
2808,"Kevin Vaughn"
2809,"Eric Johnston"
2810,"Sean Davis"
2811,"Kathy Davis"
2812,"Tiffany Alvarez"
2813,"Yvonne Harper"
2814,"Brenda Morgan MD"
2815,"Linda Nguyen"
2816,"Katherine Wells"
2817,"David Diaz"
2818,"Jeffrey Davis"
2819,"Jessica Ramirez"
2820,"Paul Mcneil"
2821,"Andrea Ross"
2822,"Christina Fox"
2823,"John Preston"
2824,"Tiffany Green"
2825,"Bryce Mason"
2826,"Angel Clark"
2827,"Michael Kemp"
2828,"Joshua Francis DDS"
2829,"Kathryn Henson"
2830,"Mr. Caleb Torres"
2831,"Kimberly Cross"
2832,"Maria Martinez"
2833,"Deanna Thomas"
2834,"Mary Perry"
2835,"Roger Palmer"
2836,"Mary Weiss"
2837,"Veronica Gilbert"
2838,"Veronica Crawford"
2839,"Dawn Martinez"
2840,"Matthew Howard"
2841,"David Stevenson"
2842,"Ryan Vargas"
2843,"Cheyenne Garcia"
2844,"Danny Wells"
2845,"James Perez"
2846,"Stanley Smith"
2847,"John Fernandez"
2848,"Jennifer Terrell"
2849,"Meagan Rodriguez"
2850,"John Graham"
2851,"Elizabeth Zuniga"
2852,"Eric King"
2853,"Nathaniel Dodson"
2854,"Vanessa Cruz"
2855,"Jonathan Wheeler"
2856,"Stephen Bond"
2857,"Nicholas Miller"
2858,"Virginia Berg"
2859,"Joseph Hill"
2860,"Melanie Wilson"
2861,"Victoria Palmer"
2862,"Judith Gross"
2863,"Jerry Clarke"
2864,"Dominic Vincent"
2865,"Jordan Greene"
2866,"Dr. Rebecca Koch"
2867,"Eric Jones"
2868,"Madison Wright"
2869,"Kaitlyn Sandoval"
2870,"Matthew Miller"
2871,"Roberta Shaw"
2872,"Eric Hurley"
2873,"Laura Wilson"
2874,"Michael Hubbard"
2875,"Mary Hart"
2876,"Briana Dominguez"
2877,"Wendy Schroeder"
2878,"Guy Schaefer"
2879,"Anthony Pollard"
2880,"Amanda Orozco"
2881,"Daniel Mcneil"
2882,"Sarah Farley"
2883,"Jeremy Rodriguez"
2884,"Nicholas Murray"
2885,"Jose Moore"
2886,"Gregory Johnston"
2887,"Nicholas Smith"
2888,"Nicholas Hogan"
2889,"Garrett Campbell"
2890,"Patricia Mcmahon"
2891,"Gloria Burns"
2892,"Katrina Clay"
2893,"Mario Gonzalez"
2894,"Brandon Smith"
2895,"Howard Tate"
2896,"Kathy Shelton"
2897,"Gabriel Cooper"
2898,"Randy Jackson"
2899,"Melissa Rice"
2900,"Brendan Gutierrez"
2901,"Rebecca Gregory"
2902,"Jennifer Young"
2903,"Kelly Harrison"
2904,"Christina Rosales"
2905,"Cynthia Morales"
2906,"Eric Montes"
2907,"Brandi Kirby"
2908,"Debra Weaver"
2909,"Rita Arias"
2910,"Joseph Haley"
2911,"Marvin Allen"
2912,"Glenda Perez"
2913,"Thomas Russell"
2914,"Tina Lynn"
2915,"Kayla Bridges"
2916,"Ryan Horne"
2917,"Mark Gallagher"
2918,"Jack Glenn"
2919,"Lorraine Bryant"
2920,"Albert Smith DVM"
2921,"Jason Sanchez"
2922,"Ann Baldwin"
2923,"James Hamilton"
2924,"Stephanie Ingram"
2925,"Megan Smith"
2926,"Daniel Ramirez"
2927,"Christopher Crawford"
2928,"Alicia Rose"
2929,"Joshua Mccoy"
2930,"Virginia Good"
2931,"Edward Dillon"
2932,"Lindsey Torres"
2933,"Wendy Miller"
2934,"Justin Adkins"
2935,"Catherine Gonzalez"
2936,"Bryan Miller"
2937,"Krystal Wilson"
2938,"Wayne Lucas"
2939,"Angela Graves"
2940,"Ricky Patel"
2941,"Danielle Pitts"
2942,"William Burns"
2943,"Cynthia Smith"
2944,"James Palmer"
2945,"Samantha Leblanc"
2946,"Richard Welch"
2947,"Stephanie Wallace"
2948,"Edward Montgomery"
2949,"Molly Lopez"
2950,"Brian Harris"
2951,"Gary Sanders"
2952,"Michelle Monroe"
2953,"Anthony Wade"
2954,"Victoria Simmons"
2955,"Juan Davidson"
2956,"Keith King"
2957,"Sandra Young"
2958,"Nicholas Morgan"
2959,"Carlos Ford"
2960,"Shelly Fowler"
2961,"Bobby Moses"
2962,"Paul Smith"
2963,"Mariah Pham"
2964,"Kelly Smith"
2965,"Theodore Stewart"
2966,"John Hahn"
2967,"Mallory Jones"
2968,"Andrea Gutierrez"
2969,"Tabitha Norris"
2970,"Mark Walls"
2971,"Brent Lee"
2972,"Chad Strong"
2973,"Christopher Horn"
2974,"Ronald Burch"
2975,"Cynthia Villanueva"
2976,"David Mendoza"
2977,"Anna Weber"
2978,"Tara Bender"
2979,"Katrina Davila"
2980,"Victoria Hudson"
2981,"William Aguilar"
2982,"Kelly Jenkins"
2983,"Danielle Tucker"
2984,"Robin Cortez"
2985,"William Johnson"
2986,"Tyler Smith"
2987,"Matthew Roy"
2988,"Steven Paul"
2989,"Jennifer Garcia"
2990,"Holly Hogan"
2991,"Latoya Smith"
2992,"Stanley Mckenzie"
2993,"Ann Rodriguez"
2994,"Amy Evans"
2995,"Chad Robinson"
2996,"James Boyle"
2997,"Christopher Cunningham"
2998,"Caroline Lozano"
2999,"Jeffery Wilson"
3000,"Victoria Miller"
3001,"Rachel Donovan"
3002,"Bethany Jones"
3003,"Jerome Townsend"
3004,"William Sharp"
3005,"Joe Beasley"
3006,"Sharon Crawford"
3007,"Christian Olson"
3008,"Hannah Hayden"
3009,"Paul Decker"
3010,"Cameron Atkins"
3011,"Antonio Taylor"
3012,"Andrea Escobar MD"
3013,"Kendra Wilson"
3014,"Michelle Warren DVM"
3015,"Bradley Walker"
3016,"Virginia Waters"
3017,"Brett Jones"
3018,"Angela Boyer MD"
3019,"William Ramirez"
3020,"Ryan Allen"
3021,"Derek Clark"
3022,"Robert Arroyo"
3023,"Patricia Reed"
3024,"Sydney Holmes"
3025,"Christina Lawrence"
3026,"Meredith Brown"
3027,"Jose Schultz"
3028,"Thomas Solomon"
3029,"Deborah Cisneros"
3030,"Kevin Davis"
3031,"Arthur Bailey"
3032,"Douglas Moore"
3033,"Carrie Brown"
3034,"Lisa Mckay"
3035,"Kyle Robinson"
3036,"Monique Miller"
3037,"Sharon Campbell"
3038,"Miss Tammy Robinson MD"
3039,"William Dillon"
3040,"David Bartlett"
3041,"Darlene Austin"
3042,"Mark Williams"
3043,"Paula Hall"
3044,"Taylor Townsend Jr."
3045,"Cynthia Carrillo"
3046,"Robert Jackson"
3047,"Jennifer Reese"
3048,"Lauren Greene"
3049,"Emily Wood"
3050,"John Parsons"
3051,"Crystal Sullivan"
3052,"Michael Washington"
3053,"Ronald Henderson"
3054,"Loretta Sosa"
3055,"Brian Wilson"
3056,"Lisa Bailey"
3057,"Christopher Thomas"
3058,"Matthew Lozano"
3059,"Danielle Boyd"
3060,"Brooke Booth"
3061,"Curtis Mckay"
3062,"Linda Brady"
3063,"Mr. Jason Alvarado"
3064,"Rodney Johnson"
3065,"Kimberly Nunez"
3066,"Charles Johnson"
3067,"Tyler Morales"
3068,"Gerald Miller"
3069,"Michael Friedman"
3070,"Adam Hayes"
3071,"Brian Mendez"
3072,"James Andersen"
3073,"Michelle Schwartz"
3074,"Brad Crawford"
3075,"Jillian Bauer"
3076,"Andrew Newton"
3077,"John Henderson"
3078,"Victor Hood"
3079,"Brandon Jones"
3080,"Victor Moore"
3081,"Samuel Finley"
3082,"Joshua Reese"
3083,"Jason Martinez"
3084,"Jonathan Monroe"
3085,"Erik Andrade"
3086,"Leslie Lewis"
3087,"Diane Pratt"
3088,"Christian Hall"
3089,"Jacob Barton"
3090,"Nathan Murphy"
3091,"Kristen Barrera"
3092,"Matthew Alexander"
3093,"Andrea Nguyen"
3094,"Melissa Jensen"
3095,"Tracy Woods"
3096,"Alvin Young"
3097,"Andrew Green"
3098,"Sara Wood DDS"
3099,"Carrie Silva"
3100,"Joseph Deleon"
3101,"Carl Hudson"
3102,"Brian Hartman"
3103,"Cheryl Morris"
3104,"Janet Powell"
3105,"Linda Moyer"
3106,"Joanne Hines"
3107,"Jaime Jackson"
3108,"Eric Harris"
3109,"Robert Wood"
3110,"Veronica Washington"
3111,"Susan Berg"
3112,"Ethan Bowman"
3113,"Mitchell Marshall"
3114,"Katherine Cooper"
3115,"Jason Costa"
3116,"Darrell Riley"
3117,"Michael Chang"
3118,"Brandon Hart"
3119,"Christopher Phelps"
3120,"Laura Wells"
3121,"Mary Oliver"
3122,"Dale Lang"
3123,"Scott Gibson"
3124,"Amy Martinez"
3125,"Alyssa Lawrence"
3126,"William Henry"
3127,"Philip Calhoun"
3128,"Susan Miranda"
3129,"James Farrell"
3130,"Alexis Robbins"
3131,"James Buchanan"
3132,"Mrs. Claire Stark"
3133,"Barbara Garner"
3134,"Daniel Allen"
3135,"Michael Phillips"
3136,"Barbara Gamble"
3137,"Robert Burns"
3138,"Shannon Baker"
3139,"Amy Gonzalez"
3140,"Carolyn Valenzuela"
3141,"Alex Carroll"
3142,"John Henderson DDS"
3143,"Kenneth Daniel"
3144,"Bonnie Cook"
3145,"James Tyler"
3146,"Patrick Lopez"
3147,"Marissa Small"
3148,"Manuel Gonzales"
3149,"Benjamin Sanchez"
3150,"Tony Lopez"
3151,"Darren Jacobson"
3152,"Danielle Johnson"
3153,"Amanda Bentley"
3154,"Deborah Frederick"
3155,"Jamie Jensen"
3156,"Julia Mcbride"
3157,"Mitchell Thomas"
3158,"Evan White"
3159,"Mary Roman"
3160,"Jackson Gonzales"
3161,"Elijah Rivera"
3162,"Sharon Freeman"
3163,"Alicia Harris"
3164,"Natalie Elliott"
3165,"Lisa Smith"
3166,"Dr. Ashley Roman"
3167,"Earl Johnson"
3168,"Lori Martinez"
3169,"Karl Grant"
3170,"Walter Adams"
3171,"Matthew Stewart"
3172,"Dr. Christopher Ramirez"
3173,"Phillip Brown"
3174,"Richard Sanchez"
3175,"William Thompson"
3176,"Brian Castro"
3177,"Keith Gutierrez"
3178,"Christine Cline"
3179,"Donald Dixon"
3180,"Mark Smith"
3181,"James Mccarthy"
3182,"Joshua Adams"
3183,"Annette Williams"
3184,"Heather Norman"
3185,"Jill King"
3186,"Jacqueline Fry"
3187,"Frank Williams"
3188,"Deanna Wade"
3189,"Stephanie Cox"
3190,"Zoe Alexander"
3191,"Justin Ayala"
3192,"Gregory Harvey"
3193,"Rose Malone"
3194,"Sara Sutton"
3195,"Lee Beck"
3196,"Jerry Hinton"
3197,"Diana Jones"
3198,"Donna Carr"
3199,"Kathleen Wang"
3200,"Mrs. Ruth Sheppard"
3201,"Erika Bright"
3202,"Elizabeth Hall"
3203,"Connie Hurst"
3204,"Taylor Pace"
3205,"Karen Wolf"
3206,"Brian George"
3207,"Robert Levine"
3208,"Penny Hill"
3209,"Laura Wheeler"
3210,"Erik Lambert DVM"
3211,"Sherry Vazquez"
3212,"Summer Gonzalez"
3213,"Ashley Washington"
3214,"Meredith King"
3215,"Deborah Yoder"
3216,"Jack Hale"
3217,"Stephanie Suarez"
3218,"Raymond Duncan"
3219,"Johnny Nash"
3220,"Bryan Hill"
3221,"Anthony Howell"
3222,"Sarah Smith"
3223,"Benjamin Ritter"
3224,"Benjamin Turner"
3225,"Martha Palmer"
3226,"Thomas Martinez"
3227,"Maureen Mcknight"
3228,"Leslie Smith"
3229,"Brian Friedman"
3230,"Shelby Walters"
3231,"Angela Jones"
3232,"Mrs. Mary Brown"
3233,"Joseph Wallace"
3234,"Danielle Davis"
3235,"Sherry Williamson"
3236,"Joseph Brooks"
3237,"Diane Sellers"
3238,"Mary Armstrong"
3239,"Megan Olson"
3240,"Jennifer Kaiser"
3241,"Douglas Barnes"
3242,"Terry Gibson"
3243,"Glenn Martinez"
3244,"Carla Curtis"
3245,"Jared Henderson"
3246,"Clarence Harrington"
3247,"Patty Morrison"
3248,"Lori Chapman"
3249,"Robert Mata"
3250,"Jesse Wiley"
3251,"Sarah Campbell"
3252,"Sharon Adkins"
3253,"Kristen King"
3254,"Allen Salas"
3255,"Madison Campos"
3256,"Victoria Evans"
3257,"Justin Martinez"
3258,"Matthew Sellers"
3259,"Jeffrey Wilson"
3260,"Stephen Mills"
3261,"Michelle Sanchez"
3262,"Jasmine Hernandez"
3263,"Olivia Martin"
3264,"Jason West"
3265,"Daniel King"
3266,"Kelly Fowler"
3267,"Carol West"
3268,"Kevin Sanford"
3269,"Michael Bean"
3270,"Eric Santiago"
3271,"Charles Nixon"
3272,"David Edwards"
3273,"Steven Bailey"
3274,"Jesse Welch"
3275,"Sandy Green"
3276,"Richard Gonzalez"
3277,"Emily Gross"
3278,"James Navarro"
3279,"Jennifer Mendez"
3280,"Angela King"
3281,"Stephanie Chan"
3282,"Hector Pena"
3283,"Chad Kelley"
3284,"Madison Phillips"
3285,"Kevin Maldonado"
3286,"Elizabeth Phillips"
3287,"John Crawford"
3288,"Laura Jenkins"
3289,"Abigail Salas"
3290,"Holly Smith"
3291,"Stacy Knight"
3292,"Amber Olsen"
3293,"Brooke Hernandez"
3294,"Eric Calderon"
3295,"Matthew Hayes"
3296,"Karen Robinson"
3297,"Susan Brandt"
3298,"Jaime Blair"
3299,"Eddie Hall"
3300,"Jared Leon"
3301,"Craig Cordova"
3302,"Juan Evans"
3303,"John Butler"
3304,"Isaac Cabrera"
3305,"Andre Young"
3306,"Jennifer Mullins"
3307,"Kelly Morales"
3308,"Lauren Bowman"
3309,"Shawn Townsend"
3310,"Deanna Riggs"
3311,"Shelley Martinez"
3312,"Katie Fletcher"
3313,"Paula Murray"
3314,"Bradley Smith"
3315,"Brandi Houston"
3316,"Roberta Carter"
3317,"Stephanie Williams"
3318,"John Macdonald"
3319,"William Matthews"
3320,"Andrea Campbell"
3321,"James Clark"
3322,"Sandra Brooks"
3323,"Jose Bautista"
3324,"Mrs. Stephanie Galvan MD"
3325,"Brian Drake"
3326,"Joseph Grant"
3327,"Sandra Murray"
3328,"Caitlin Wyatt"
3329,"Doris Allen"
3330,"Jamie West"
3331,"Bradley Byrd"
3332,"Christina Estrada"
3333,"Susan Wade"
3334,"John Johns"
3335,"Kathryn Jackson"
3336,"Adam Velez"
3337,"Tiffany Jennings"
3338,"John Mathis"
3339,"Daniel Peters"
3340,"Benjamin Mcconnell"
3341,"Savannah Harrell"
3342,"Rebecca Evans"
3343,"Brittany Dixon"
3344,"Glenda Alexander"
3345,"Bradley Knight"
3346,"Jennifer Bailey"
3347,"Teresa Wood"
3348,"Colleen Jimenez"
3349,"Zachary Cuevas"
3350,"Catherine Nelson"
3351,"Rose Meyers"
3352,"Dr. Steven Vasquez"
3353,"Amy Brown"
3354,"Amy Davenport"
3355,"Hannah Gray"
3356,"Miss Sharon Martinez"
3357,"Alison Joyce"
3358,"Lisa Colon"
3359,"Jeffrey Bruce"
3360,"Dennis French"
3361,"James Mcguire"
3362,"Kari Foster"
3363,"Amy Palmer"
3364,"Krystal Lindsey"
3365,"Kim Miller"
3366,"Hannah Wright"
3367,"Sean Garcia"
3368,"Jeffrey Miller"
3369,"Abigail Williams"
3370,"Heidi Juarez"
3371,"Tiffany Moore"
3372,"David Gross"
3373,"Darlene Shaw"
3374,"Kevin Jones"
3375,"Brian Davis"
3376,"Travis Ross"
3377,"Jerry Jimenez"
3378,"Tracy Wells"
3379,"Elizabeth Carter"
3380,"Michele Haynes"
3381,"Tyler Weiss"
3382,"Lisa Rodriguez"
3383,"Alejandra Ruiz"
3384,"Ronald Smith"
3385,"Barry Walker"
3386,"Morgan Smith"
3387,"Yvonne Hernandez"
3388,"John Gregory"
3389,"Eduardo Valenzuela"
3390,"Thomas Riley"
3391,"Adam Parker"
3392,"Matthew Wallace"
3393,"Lisa Garcia"
3394,"Willie Smith"
3395,"Juan Robertson"
3396,"Mary Mckay"
3397,"Tamara Miles"
3398,"Brianna Tucker"
3399,"Brent Nguyen"
3400,"Terry Lopez MD"
3401,"Kenneth Richardson"
3402,"Krystal Brown"
3403,"George Santiago"
3404,"Richard Smith"
3405,"Gary Jones"
3406,"Rachel House"
3407,"Kristi Jones"
3408,"Austin Thompson"
3409,"Theresa Harris"
3410,"Laura Luna"
3411,"Walter Leon"
3412,"Terrence James"
3413,"Stacy Rodriguez"
3414,"Kyle Valdez"
3415,"Jack Hicks"
3416,"Eric Maddox"
3417,"Joshua Moran"
3418,"Diana Morales"
3419,"Terri Baker"
3420,"Edward Garza"
3421,"Patricia Wilson"
3422,"Jennifer Sullivan"
3423,"Charles Bishop"
3424,"Brenda Munoz"
3425,"Eugene Cabrera"
3426,"Rachel Parrish"
3427,"Laura Harmon"
3428,"Tracy Shelton"
3429,"Robert Harmon"
3430,"Chad Nolan"
3431,"Adrienne Stevens"
3432,"Carrie Hernandez"
3433,"Kim Castillo"
3434,"Regina Ramirez"
3435,"Scott Burton"
3436,"John Allen"
3437,"Andrea Browning"
3438,"Randy Robinson"
3439,"Zoe Avery"
3440,"John Taylor"
3441,"Loretta Davis"
3442,"Adam Torres DDS"
3443,"Stephanie Harrison"
3444,"Michelle Cruz"
3445,"Joan Valenzuela"
3446,"Jason Elliott"
3447,"Joshua Anderson"
3448,"Natalie Banks"
3449,"Blake Orr"
3450,"Edgar Ryan"
3451,"Stephanie Vazquez"
3452,"Tina Young"
3453,"Kristin Gilbert"
3454,"Brenda Davis"
3455,"Felicia Khan"
3456,"Keith Henry"
3457,"David Duran"
3458,"Aaron Moore"
3459,"Faith Hughes"
3460,"Lori Gordon"
3461,"Michael Harvey"
3462,"Nicholas Vaughn"
3463,"Cynthia Rhodes"
3464,"Marc Williams"
3465,"Cameron Tanner"
3466,"Kristen Bautista"
3467,"Jeffrey Harris"
3468,"Brandon Brown"
3469,"Terry Mejia"
3470,"Ronald Snyder"
3471,"Matthew Calderon"
3472,"Allison Jackson"
3473,"Nichole Carney"
3474,"Dustin Wilson"
3475,"Ana Williams"
3476,"Brittany Horton"
3477,"Jamie Miller"
3478,"Timothy Stewart"
3479,"Mallory Freeman"
3480,"Tiffany Simmons"
3481,"Rodney Manning"
3482,"Ronald Lutz"
3483,"David Pierce"
3484,"Emily Harper"
3485,"Lacey Hunter"
3486,"Thomas Hill"
3487,"Sean Thompson"
3488,"Taylor Bradley"
3489,"Kimberly Harrison"
3490,"Connie Thompson"
3491,"Mariah Boyer"
3492,"Jesus Smith"
3493,"Sean Curry"
3494,"Bryan Jones"
3495,"Laura Hodges"
3496,"Joshua Kelly"
3497,"Matthew Manning"
3498,"Kimberly Lane DVM"
3499,"Kathleen Strong"
3500,"Mark Simmons"
3501,"Mrs. Jasmine Wood"
3502,"Linda Henry"
3503,"Leslie Hines"
3504,"Melissa Lee"
3505,"Leah Simmons"
3506,"Dr. Ian Bentley"
3507,"John Burch"
3508,"Sherry Turner"
3509,"Donald Sherman"
3510,"Kevin Ruiz"
3511,"Scott Contreras"
3512,"Lauren Watson"
3513,"Kelsey Davis"
3514,"Marc Davidson"
3515,"Dawn Russell"
3516,"Jennifer Espinoza"
3517,"Spencer Gallagher"
3518,"Jeremiah Hughes"
3519,"Sarah Salazar"
3520,"Desiree Wright"
3521,"Sarah Mason"
3522,"Joshua Long"
3523,"Rebecca Thompson"
3524,"Nicole Brown"
3525,"Richard Shaw"
3526,"Jay Hernandez"
3527,"Kimberly Nielsen"
3528,"Brittany Macias"
3529,"Misty Spencer"
3530,"Michael Strickland"
3531,"Michael Smith"
3532,"Jennifer Gibson"
3533,"Kathryn Rojas PhD"
3534,"Darryl Weiss"
3535,"Jennifer Daniel"
3536,"Sean Gill"
3537,"Amanda Perez"
3538,"Joann Hunter"
3539,"Colleen Wilkins"
3540,"Tammy Hudson"
3541,"Sarah Hahn"
3542,"David Small"
3543,"Nichole Lopez"
3544,"Patricia Smith"
3545,"Lisa Phillips"
3546,"Anna Brown"
3547,"Brandy Sawyer"
3548,"David Elliott"
3549,"Steven Dawson"
3550,"Michael Hernandez"
3551,"William Brown"
3552,"Heather Townsend"
3553,"Beth Alexander"
3554,"Paige Miller"
3555,"William Turner"
3556,"Larry Marquez"
3557,"Charles Keller"
3558,"Zachary Gilmore"
3559,"Robert Meyers"
3560,"Amy Mooney"
3561,"Kevin Wu"
3562,"Alyssa Blankenship"
3563,"Catherine Howell"
3564,"Andrew Smith"
3565,"James Carr"
3566,"Ronald Barber"
3567,"Michele Franco"
3568,"Chad Campbell"
3569,"David Brock"
3570,"Christopher Mcknight"
3571,"Mr. Daniel Richard"
3572,"Ana Cooper"
3573,"Kaitlyn Carr"
3574,"Mr. Johnathan Washington"
3575,"George Hogan"
3576,"Christine Gill"
3577,"Christopher Garrison"
3578,"Cynthia Davis"
3579,"Andre Hernandez"
3580,"Amy Osborn"
3581,"Emily Harris"
3582,"Daniel Wong"
3583,"Jane Davis"
3584,"Derrick Arnold"
3585,"Heather Lee"
3586,"Lisa Peters"
3587,"Amanda Perry"
3588,"Kayla Leblanc"
3589,"John Ferguson"
3590,"Alexis Morris"
3591,"Brent Alexander"
3592,"Gabrielle Conway"
3593,"Marcia Braun"
3594,"Patrick Green"
3595,"Yvette Thompson"
3596,"David Saunders"
3597,"Melinda Lopez"
3598,"Kevin Shaw"
3599,"Mary Rose"
3600,"Aaron Ryan"
3601,"Deborah Austin"
3602,"Mark Mason"
3603,"Lee Graham"
3604,"Veronica Green"
3605,"Tammy Steele"
3606,"Sean Fernandez"
3607,"David West"
3608,"Anthony Kim"
3609,"Drew Blackwell"
3610,"Dr. Karen Smith"
3611,"Allen Lee"
3612,"Jordan Grant"
3613,"Dawn Harper"
3614,"Desiree Rojas"
3615,"Jasmine Todd"
3616,"Mr. Jesse Howard MD"
3617,"Diane Morgan"
3618,"David Costa"
3619,"Jacob Nguyen"
3620,"Justin Rivers"
3621,"Katelyn Diaz"
3622,"Kathryn Kent"
3623,"Matthew Shannon"
3624,"Colleen Sanders"
3625,"Donald Cooley"
3626,"Rebecca Bennett"
3627,"Bruce Keller"
3628,"Sherri Frazier"
3629,"Nancy Hudson"
3630,"Robert Leonard"
3631,"Kenneth Ponce"
3632,"Anna Keith"
3633,"Alice Adkins"
3634,"Devin Marshall"
3635,"Sara Butler"
3636,"Michael Morse"
3637,"Jeffrey Wood"
3638,"Brendan Park"
3639,"Troy Blackburn Jr."
3640,"Cindy Cooper"
3641,"Melissa Holmes"
3642,"Lauren Rodriguez"
3643,"Alexander Lee"
3644,"Stephanie Lewis"
3645,"Adrian Olsen"
3646,"Karen Hurley"
3647,"Kelly Wilson"
3648,"Andrea Walsh"
3649,"Karen Green"
3650,"Todd Colon"
3651,"Collin Weiss"
3652,"Shelley Stevens"
3653,"Daniel Torres"
3654,"Samantha Jackson"
3655,"Micheal Stokes"
3656,"Vanessa Hoover"
3657,"Susan Solomon"
3658,"Lisa Lee"
3659,"Timothy Benson"
3660,"Melissa Hansen"
3661,"Brian Todd"
3662,"Tina Johnson"
3663,"Grace Walker"
3664,"Melinda Thornton"
3665,"Joann Valenzuela"
3666,"Bradley Dunn"
3667,"Travis Barry"
3668,"Glenn Thomas"
3669,"Mrs. Emma Johnson"
3670,"Alexandra Garcia"
3671,"David Tate"
